order_number,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,state,state_name,us_region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month_name,order_month_num,order_month
SO - 0009363,2014-02-13,Zoonder Group,Wholesale,Product 26,9,2278.0,20502.0,1161.78,CT,Connecticut,Northeast,41.07986,-73.54603,,10456.02,10045.98,49.0,February,2,2014-02
SO - 000924,2014-02-13,Chatterpoi Corp,Wholesale,Product 15,7,1145.7,8019.900000000001,847.818,IA,Iowa,Midwest,42.00833,-91.64407,,5934.726,2085.174000000001,26.00000000000001,February,2,2014-02
SO - 0001843,2014-02-13,EMD Group,Distributor,Product 29,10,3832.4,38324.0,2567.708,LA,Louisiana,South,32.51599,-93.73212,,25677.08,12646.919999999998,32.99999999999999,February,2,2014-02
SO - 0001863,2014-02-13,Thoughtmix Ltd,Distributor,Product 7,9,958.1,8622.9,584.441,PA,Pennsylvania,Northeast,40.12364,-74.86738,,5259.969,3362.9309999999996,38.99999999999999,February,2,2014-02
SO - 0002432,2014-02-13,Linklinks Ltd,Distributor,Product 13,7,3906.1,27342.7,1562.44,CA,California,West,38.70712,-121.28106,,10937.08,16405.620000000003,60.00000000000001,February,2,2014-02
SO - 0003248,2014-02-13,Cogidoo Company,Wholesale,Product 25,9,6137.2,55234.799999999996,2823.112,NJ,New Jersey,Northeast,40.40709,-74.06984,,25408.008,29826.791999999994,53.99999999999999,February,2,2014-02
SO - 0003911,2014-02-13,Talane Group,Wholesale,Product 2,6,1045.2,6271.200000000001,825.7080000000001,NJ,New Jersey,Northeast,39.92595,-75.11962,,4954.2480000000005,1316.9520000000002,21.000000000000004,February,2,2014-02
SO - 0010084,2014-02-13,Vimbo Company,Distributor,Product 16,10,2539.3,25393.0,1879.082,CO,Colorado,West,39.91942,-104.94281,,18790.82,6602.18,26.0,February,2,2014-02
SO - 0009440,2014-02-13,Oba Company,Wholesale,Product 1,11,207.70000000000002,2284.7000000000003,89.311,IL,Illinois,Midwest,41.94095,-88.20373,,982.421,1302.2790000000002,57.00000000000001,February,2,2014-02
SO - 0010244,2014-02-13,Fivebridge Ltd,Distributor,Product 16,7,3973.1,27811.7,2383.8599999999997,NY,New York,Northeast,41.03399,-73.76291,,16687.019999999997,11124.680000000004,40.000000000000014,February,2,2014-02
SO - 0003083,2014-02-13,Gigabox Group,Wholesale,Product 27,10,1862.6000000000001,18626.0,1303.82,PA,Pennsylvania,Northeast,40.33565,-75.92687,,13038.199999999999,5587.800000000001,30.000000000000004,February,2,2014-02
SO - 0003715,2014-02-13,US Ltd,Wholesale,Product 26,10,1085.4,10854.0,857.4660000000001,TX,Texas,South,31.11712,-97.7278,,8574.660000000002,2279.3399999999983,20.999999999999986,February,2,2014-02
SO - 0005502,2014-02-13,Blogtags Ltd,Wholesale,Product 1,5,911.2,4556.0,455.6,IL,Illinois,Midwest,41.86472,-87.87119,,2278.0,2278.0,50.0,February,2,2014-02
SO - 0005598,2014-02-13,Flipbug Ltd,Wholesale,Product 26,7,268.0,1876.0,182.24,CT,Connecticut,Northeast,41.76593,-72.68158,,1275.68,600.3199999999999,31.999999999999996,February,2,2014-02
SO - 0005923,2014-02-13,NARS Group,Wholesale,Product 5,10,971.5,9715.0,437.175,FL,Florida,South,30.43826,-84.28073,,4371.75,5343.25,55.00000000000001,February,2,2014-02
SO - 0007415,2014-02-13,Zoonder Group,Wholesale,Product 3,5,1132.3,5661.5,826.579,NY,New York,Northeast,43.04812,-76.14742,,4132.8949999999995,1528.6050000000005,27.000000000000007,February,2,2014-02
SO - 0010008,2014-02-13,Terumo Corp,Distributor,Product 1,10,2693.4,26934.0,1912.314,TN,Tennessee,South,36.16913,-86.78479,,19123.14,7810.860000000001,29.000000000000004,February,2,2014-02
SO - 0009262,2014-02-13,Quaxo Ltd,Distributor,Product 25,8,2639.8,21118.4,1689.4720000000002,CA,California,West,36.67774,-121.6555,,13515.776000000002,7602.624,36.0,February,2,2014-02
SO - 000420,2014-02-13,Cantrell Company,Export,Product 15,8,1038.5,8308.0,560.7900000000001,IL,Illinois,Midwest,42.04639,-87.69435,,4486.320000000001,3821.6799999999994,45.99999999999999,February,2,2014-02
SO - 000512,2014-02-13,Alembic Ltd,Distributor,Product 13,9,241.20000000000002,2170.8,135.07200000000003,FL,Florida,South,25.77427,-80.19366,,1215.6480000000004,955.1519999999998,43.999999999999986,February,2,2014-02
SO - 0002296,2014-02-13,Blogtags Ltd,Distributor,Product 4,5,2934.6,14673.0,2406.372,CA,California,West,38.75212,-121.28801,,12031.859999999999,2641.1400000000012,18.000000000000007,February,2,2014-02
SO - 0003236,2014-02-13,Buzzshare Company,Wholesale,Product 27,9,194.3,1748.7,120.46600000000001,MT,Montana,West,47.50024,-111.30081,,1084.194,664.5060000000001,38.00000000000001,February,2,2014-02
SO - 0003405,2014-02-13,Pfizer Corp,Wholesale,Product 21,10,5721.8,57218.0,3719.17,AL,Alabama,South,33.52744,-86.79905,,37191.7,20026.300000000003,35.0,February,2,2014-02
SO - 0007355,2014-02-13,Thoughtmix Ltd,Wholesale,Product 26,11,3671.6,40387.6,2459.972,NY,New York,Northeast,40.72833,-73.99417,,27059.692000000003,13327.907999999996,32.99999999999999,February,2,2014-02
SO - 0007487,2014-02-13,Roberts Company,Distributor,Product 3,6,214.4,1286.4,145.792,IN,Indiana,Midwest,41.05238,-85.16209,,874.752,411.64800000000014,32.00000000000001,February,2,2014-02
SO - 0009758,2014-02-13,Army Group,Wholesale,Product 4,8,1031.8,8254.4,608.762,TN,Tennessee,South,36.30477,-86.62,,4870.096,3384.304,41.0,February,2,2014-02
SO - 0009436,2014-02-13,Pfizer Corp,Export,Product 18,10,3953.0,39530.0,3360.0499999999997,TX,Texas,South,29.61968,-95.63495,,33600.5,5929.5,15.0,February,2,2014-02
SO - 0002215,2014-02-13,Z.H.T. Group,Export,Product 27,6,221.1,1326.6,114.972,NE,Nebraska,Midwest,41.25861,-95.93779,,689.832,636.7679999999999,48.0,February,2,2014-02
SO - 0007479,2014-02-13,American Corp,Export,Product 25,12,2546.0,30552.0,1884.04,VA,Virginia,South,36.84681,-76.28522,,22608.48,7943.52,26.0,February,2,2014-02
SO - 0010060,2014-02-13,Podcat Corp,Wholesale,Product 2,11,2331.6,25647.6,1725.384,CA,California,West,33.14337,-117.16614,,18979.224000000002,6668.375999999997,25.99999999999999,February,2,2014-02
SO - 0009111,2014-02-13,Fatz Group,Distributor,Product 17,5,5695.0,28475.0,2676.6499999999996,CT,Connecticut,Northeast,41.5585,-73.03668,,13383.249999999998,15091.750000000002,53.0,February,2,2014-02
SO - 0010524,2014-02-13,sanofi-ave Group,Wholesale,Product 3,9,3939.6,35456.4,2718.3239999999996,TN,Tennessee,South,35.84562,-86.39027,,24464.915999999997,10991.484000000004,31.00000000000001,February,2,2014-02
SO - 0010544,2014-02-13,Eayo Company,Wholesale,Product 14,6,864.3000000000001,5185.8,656.868,WA,Washington,West,47.97898,-122.20208,,3941.2080000000005,1244.5919999999996,23.999999999999993,February,2,2014-02
SO - 000313,2014-02-13,NCS Group,Wholesale,Product 15,8,167.5,1340.0,123.95,NY,New York,Northeast,42.90339,-78.75475,,991.6,348.4,26.0,February,2,2014-02
SO - 0001236,2014-02-13,Fred's Company,Export,Product 30,11,1018.4,11202.4,600.856,CA,California,West,32.64,-117.08417,,6609.416,4592.9839999999995,41.0,February,2,2014-02
SO - 0001765,2014-02-13,Twinte Group,Export,Product 30,9,1139.0,10251.0,899.8100000000001,FL,Florida,South,28.80055,-81.27312,,8098.290000000001,2152.709999999999,20.99999999999999,February,2,2014-02
SO - 0003045,2014-02-13,Voonyx Group,Distributor,Product 14,10,194.3,1943.0,101.03600000000002,CO,Colorado,West,40.16984,-105.09901,,1010.3600000000001,932.6399999999999,47.99999999999999,February,2,2014-02
SO - 0004084,2014-02-13,Deseret Group,Distributor,Product 14,9,6110.400000000001,54993.600000000006,4643.904,AZ,Arizona,West,33.50921,-111.89903,,41795.136000000006,13198.464,23.999999999999996,February,2,2014-02
SO - 0004170,2014-02-13,Arbor Company,Export,Product 25,11,4006.6,44072.6,3365.544,CA,California,West,34.13612,-117.86534,,37020.984,7051.616000000002,16.000000000000007,February,2,2014-02
SO - 0005296,2014-02-13,SHISEIDO Ltd,Wholesale,Product 7,7,1005.0,7035.0,713.55,NY,New York,Northeast,40.71258,-73.19552,,4994.849999999999,2040.1500000000005,29.00000000000001,February,2,2014-02
SO - 0006616,2014-02-13,Linkbuzz Ltd,Export,Product 1,12,3886.0,46632.0,2720.2,NE,Nebraska,Midwest,41.25861,-95.93779,,32642.399999999998,13989.600000000002,30.000000000000004,February,2,2014-02
SO - 0007208,2014-02-13,Remedy Ltd,Wholesale,Product 5,9,1916.2,17245.8,1034.748,TX,Texas,South,29.69106,-95.2091,,9312.732,7933.067999999999,46.0,February,2,2014-02
SO - 0007910,2014-02-13,Feednation Corp,Distributor,Product 16,12,676.7,8120.400000000001,541.36,CA,California,West,34.00944,-118.10528,,6496.32,1624.0800000000008,20.00000000000001,February,2,2014-02
SO - 0010732,2014-02-13,WOONSOCKET Corp,Export,Product 6,12,1085.4,13024.800000000001,477.576,TX,Texas,South,33.05077,-96.74794,,5730.912,7293.888000000001,56.00000000000001,February,2,2014-02
SO - 000897,2014-02-14,Pfizer Corp,Distributor,Product 27,11,3008.3,33091.3,1594.3990000000001,NC,North Carolina,South,35.8306,-78.64177,,17538.389000000003,15552.911,47.0,February,2,2014-02
SO - 0001604,2014-02-14,The Ltd,Export,Product 25,6,5815.6,34893.600000000006,3082.2680000000005,OH,Ohio,Midwest,41.4995,-81.69541,,18493.608000000004,16399.992000000002,47.0,February,2,2014-02
SO - 0002824,2014-02-14,Zooxo Ltd,Wholesale,Product 15,8,1092.1000000000001,8736.800000000001,589.7340000000002,CT,Connecticut,Northeast,41.67176,-72.94927,,4717.872000000001,4018.928,45.99999999999999,February,2,2014-02
SO - 0003708,2014-02-14,General Company,Distributor,Product 14,6,187.6,1125.6,146.328,MN,Minnesota,Midwest,44.9133,-93.50329,,877.9680000000001,247.63199999999983,21.999999999999986,February,2,2014-02
SO - 0004298,2014-02-14,Rochester Group,Distributor,Product 1,9,6432.0,57888.0,4373.76,MI,Michigan,Midwest,42.33698,-83.27326,,39363.840000000004,18524.159999999996,31.999999999999996,February,2,2014-02
SO - 0006139,2014-02-14,Dazzlesphe Corp,Distributor,Product 15,7,3865.9,27061.3,1700.996,CA,California,West,33.89585,-118.22007,,11906.972000000002,15154.327999999998,55.99999999999999,February,2,2014-02
SO - 0007366,2014-02-14,Skajo Ltd,Export,Product 9,10,790.6,7906.0,545.514,IN,Indiana,Midwest,38.31527,-85.83185,,5455.14,2450.8599999999997,30.999999999999993,February,2,2014-02
SO - 0009698,2014-02-14,Snaptags Ltd,Wholesale,Product 20,7,2626.4,18384.8,1339.4640000000002,OH,Ohio,Midwest,41.48199,-81.79819,,9376.248000000001,9008.551999999998,48.999999999999986,February,2,2014-02
SO - 0008275,2014-02-14,Rochester Group,Wholesale,Product 22,5,2552.7000000000003,12763.500000000002,1225.296,MI,Michigan,Midwest,42.32115,-85.17971,,6126.4800000000005,6637.020000000001,52.0,February,2,2014-02
SO - 0008436,2014-02-14,Skinder Group,Distributor,Product 14,12,1755.4,21064.800000000003,1018.132,TX,Texas,South,27.50641,-99.50754,,12217.583999999999,8847.216000000004,42.000000000000014,February,2,2014-02
SO - 0010100,2014-02-14,Tekfly Group,Wholesale,Product 20,5,1025.1000000000001,5125.500000000001,420.29100000000005,OR,Oregon,West,45.52289,-122.98983,,2101.4550000000004,3024.0450000000005,59.0,February,2,2014-02
SO - 000157,2014-02-14,NARS Group,Wholesale,Product 14,5,3557.7000000000003,17788.5,1814.4270000000001,NJ,New Jersey,Northeast,40.20627,-74.67527,,9072.135,8716.365,49.0,February,2,2014-02
SO - 000962,2014-02-14,Neutrogena Ltd,Wholesale,Product 4,9,837.5,7537.5,644.875,MD,Maryland,South,39.084,-77.15276,,5803.875,1733.625,23.0,February,2,2014-02
SO - 0002220,2014-02-14,Bluezoom Group,Wholesale,Product 17,11,1065.3,11718.3,788.322,CA,California,West,33.9938,-117.75888,,8671.542,3046.758,26.0,February,2,2014-02
SO - 0002434,2014-02-14,Sanum-Kehl Group,Wholesale,Product 5,10,3845.8,38458.0,2922.808,CA,California,West,33.76696,-118.18923,,29228.08,9229.919999999998,23.999999999999996,February,2,2014-02
SO - 0004117,2014-02-14,Aromaticos Company,Wholesale,Product 4,8,3932.9,31463.2,2556.385,MN,Minnesota,Midwest,45.1705,-93.20607,,20451.08,11012.119999999999,35.0,February,2,2014-02
SO - 0008150,2014-02-14,MEIJER Corp,Distributor,Product 13,10,2619.7000000000003,26197.000000000004,1938.5780000000002,LA,Louisiana,South,29.984090000000002,-90.15285,,19385.780000000002,6811.220000000001,26.0,February,2,2014-02
SO - 0008577,2014-02-14,Blogspan Ltd,Wholesale,Product 15,7,891.1,6237.7,427.728,CO,Colorado,West,39.37221,-104.85609,,2994.096,3243.604,52.0,February,2,2014-02
SO - 0001633,2014-02-14,Alembic Ltd,Wholesale,Product 21,12,6344.900000000001,76138.8,4251.0830000000005,NY,New York,Northeast,43.01164,-78.75715,,51012.99600000001,25125.803999999996,32.99999999999999,February,2,2014-02
SO - 0006163,2014-02-14,Skajo Ltd,Wholesale,Product 5,10,1058.6000000000001,10586.000000000002,529.3000000000001,NC,North Carolina,South,35.26208,-81.1873,,5293.000000000001,5293.000000000001,50.0,February,2,2014-02
SO - 0006827,2014-02-14,Pfizer Corp,Wholesale,Product 26,8,2860.9,22887.2,1773.758,WI,Wisconsin,Midwest,44.27795,-88.38826,,14190.064,8697.136,38.0,February,2,2014-02
SO - 0007050,2014-02-14,Skiptube Ltd,Wholesale,Product 25,9,254.6,2291.4,152.76,ID,Idaho,West,43.61211,-116.39151,,1374.84,916.5600000000002,40.00000000000001,February,2,2014-02
SO - 0010620,2014-02-14,Flipbug Ltd,Distributor,Product 27,5,2445.5,12227.5,1760.76,AZ,Arizona,West,33.4356,-112.3496,,8803.8,3423.7000000000007,28.000000000000007,February,2,2014-02
SO - 0010606,2014-02-14,American Corp,Wholesale,Product 23,5,1762.1000000000001,8810.5,1444.922,OR,Oregon,West,44.05207,-123.08675,,7224.610000000001,1585.8899999999994,17.999999999999993,February,2,2014-02
SO - 0010434,2014-02-14,EMD Group,Wholesale,Product 9,12,2539.3,30471.600000000002,1244.257,NY,New York,Northeast,41.03399,-73.76291,,14931.084,15540.516000000001,51.0,February,2,2014-02
SO - 000999,2014-02-14,Voolith Ltd,Export,Product 5,9,1876.0,16884.0,900.48,LA,Louisiana,South,30.22409,-92.01984,,8104.32,8779.68,52.0,February,2,2014-02
SO - 0001571,2014-02-14,Wordtune Company,Wholesale,Product 22,6,1896.1000000000001,11376.6,891.167,CT,Connecticut,Northeast,41.76593,-72.68158,,5347.002,6029.598,53.0,February,2,2014-02
SO - 0002222,2014-02-14,Wordpedia Ltd,Wholesale,Product 14,12,1842.5,22110.0,902.8249999999999,DC,District of Columbia,South,38.9041,-77.01723,,10833.9,11276.1,51.0,February,2,2014-02
SO - 0004046,2014-02-14,US Ltd,Wholesale,Product 25,7,261.3,1829.1000000000001,193.362,CA,California,West,33.99307,-117.96868,,1353.5339999999999,475.56600000000026,26.00000000000001,February,2,2014-02
SO - 0004057,2014-02-14,BB17 Company,Wholesale,Product 25,8,4013.3,32106.4,1886.251,NC,North Carolina,South,35.96851,-77.80829,,15090.008,17016.392,52.99999999999999,February,2,2014-02
SO - 0005601,2014-02-14,Topco Company,Wholesale,Product 2,10,1695.1000000000001,16951.0,1406.933,OK,Oklahoma,South,35.65283,-97.4781,,14069.33,2881.67,17.0,February,2,2014-02
SO - 0005748,2014-02-14,Walgreen Corp,Wholesale,Product 13,7,194.3,1360.1000000000001,149.61100000000002,CA,California,West,34.01223,-117.68894,,1047.277,312.8230000000001,23.000000000000004,February,2,2014-02
SO - 0006758,2014-02-14,Deseret Group,Wholesale,Product 15,9,1869.3,16823.7,1046.808,NY,New York,Northeast,43.2134,-77.57972,,9421.272,7402.428,43.99999999999999,February,2,2014-02
SO - 0010765,2014-02-14,Livepath Corp,Distributor,Product 1,8,1018.4,8147.2,661.96,VA,Virginia,South,37.41375,-79.14225,,5295.68,2851.5199999999995,34.99999999999999,February,2,2014-02
SO - 0009439,2014-02-14,Topiczoom Corp,Wholesale,Product 15,8,2934.6,23476.8,1643.3760000000002,IL,Illinois,Midwest,42.19779,-87.94553,,13147.008000000002,10329.791999999998,43.999999999999986,February,2,2014-02
SO - 000480,2014-02-14,Liberty Group,Wholesale,Product 17,12,2432.1,29185.199999999997,1264.692,OH,Ohio,Midwest,41.45282,-82.18237,,15176.304,14008.895999999997,47.99999999999999,February,2,2014-02
SO - 0002685,2014-02-14,Holston Company,Distributor,Product 3,9,2539.3,22853.7,1523.5800000000002,NC,North Carolina,South,35.40875,-80.57951,,13712.220000000001,9141.48,40.0,February,2,2014-02
SO - 0004081,2014-02-14,Aveda Group,Export,Product 25,9,3624.7000000000003,32622.300000000003,3080.9950000000003,CA,California,West,33.74557,-117.86783,,27728.955,4893.345000000001,15.000000000000002,February,2,2014-02
SO - 0004851,2014-02-14,Yombu Corp,Wholesale,Product 3,6,1179.2,7075.200000000001,978.736,CA,California,West,38.23242,-122.63665,,5872.416,1202.7840000000006,17.000000000000007,February,2,2014-02
SO - 0006451,2014-02-14,Skinder Group,Wholesale,Product 11,11,6076.900000000001,66845.90000000001,4618.444,OK,Oklahoma,South,35.33951,-97.4867,,50802.884000000005,16043.016000000003,24.000000000000004,February,2,2014-02
SO - 0006556,2014-02-14,BB17 Company,Export,Product 13,11,871.0,9581.0,418.08,MN,Minnesota,Midwest,44.64969,-93.24272,,4598.88,4982.12,52.0,February,2,2014-02
SO - 0008250,2014-02-14,SAFEWAY Ltd,Distributor,Product 20,11,2639.8,29037.800000000003,1689.4720000000002,IN,Indiana,Midwest,39.58265,-86.095,,18584.192000000003,10453.608,36.0,February,2,2014-02
SO - 0008190,2014-02-14,Kaymbo Company,Distributor,Product 25,6,3892.7000000000003,23356.2,2802.744,NY,New York,Northeast,42.81424,-73.93957,,16816.464,6539.736000000001,28.000000000000004,February,2,2014-02
SO - 0010616,2014-02-14,Devpoint Group,Wholesale,Product 20,7,3068.6,21480.2,2454.88,IL,Illinois,Midwest,41.86614,-88.10701,,17184.16,4296.040000000001,20.000000000000004,February,2,2014-02
SO - 0009708,2014-02-14,Ozu Ltd,Wholesale,Product 19,7,3477.3,24341.100000000002,1390.92,GA,Georgia,South,33.92427,-84.37854,,9736.44,14604.660000000002,60.0,February,2,2014-02
SO - 0008736,2014-02-14,Tekfly Group,Distributor,Product 15,6,268.0,1608.0,174.20000000000002,FL,Florida,South,25.67149,-80.4445,,1045.2,562.8,35.0,February,2,2014-02
SO - 0001533,2014-02-14,Mycone Ltd,Wholesale,Product 17,8,6298.0,50384.0,4534.5599999999995,FL,Florida,South,26.23786,-80.12477,,36276.479999999996,14107.520000000004,28.000000000000007,February,2,2014-02
SO - 0003656,2014-02-14,Revitol Company,Wholesale,Product 2,12,1058.6000000000001,12703.2,423.44000000000005,NY,New York,Northeast,40.80049,-73.51056,,5081.280000000001,7621.92,60.0,February,2,2014-02
SO - 0004138,2014-02-14,Janyx Group,Distributor,Product 26,9,1889.4,17004.600000000002,1095.852,NY,New York,Northeast,40.72833,-73.99417,,9862.668000000001,7141.932000000001,42.0,February,2,2014-02
SO - 0005121,2014-02-14,Twitterbri Ltd,Wholesale,Product 30,6,5681.6,34089.600000000006,4090.752,MN,Minnesota,Midwest,44.88969,-93.34995,,24544.512,9545.088000000007,28.000000000000014,February,2,2014-02
SO - 0006901,2014-02-14,Neutrogena Ltd,Distributor,Product 25,8,3242.8,25942.4,1426.832,IL,Illinois,Midwest,40.11642,-88.24338,,11414.656,14527.744,55.99999999999999,February,2,2014-02
SO - 0006934,2014-02-14,Johnson Ltd,Distributor,Product 17,9,3839.1,34551.9,2418.633,CA,California,West,34.13612,-117.86534,,21767.697,12784.203000000001,37.0,February,2,2014-02
SO - 0007122,2014-02-14,Jaxbean Group,Wholesale,Product 26,11,1011.7,11128.7,849.828,GA,Georgia,South,34.03945,-84.35095,,9348.108,1780.5920000000006,16.000000000000004,February,2,2014-02
SO - 0007384,2014-02-14,Yombu Corp,Wholesale,Product 21,6,837.5,5025.0,619.75,CA,California,West,33.74585,-117.82617,,3718.5,1306.5,26.0,February,2,2014-02
SO - 0009820,2014-02-14,Skinder Group,Distributor,Product 5,11,1822.4,20046.4,1221.008,NJ,New Jersey,Northeast,40.85843,-74.16376,,13431.088,6615.312000000002,33.00000000000001,February,2,2014-02
SO - 0009131,2014-02-14,WOCKHARDT Group,Export,Product 3,7,1715.2,12006.4,1200.6399999999999,IL,Illinois,Midwest,39.8463,-88.95822,,8404.48,3601.92,30.0,February,2,2014-02
SO - 0002055,2014-02-15,Realbridge Corp,Wholesale,Product 11,5,1185.9,5929.5,960.5790000000002,CA,California,West,37.73965,-121.42522,,4802.895,1126.6049999999996,18.999999999999993,February,2,2014-02
SO - 0004232,2014-02-15,Cogilith Group,Distributor,Product 25,7,1078.7,7550.900000000001,647.22,MI,Michigan,Midwest,42.56923,-83.38727,,4530.54,3020.3600000000006,40.0,February,2,2014-02
SO - 0004355,2014-02-15,Skippad Ltd,Distributor,Product 25,12,670.0,8040.0,408.7,UT,Utah,West,40.60967,-111.9391,,4904.4,3135.6000000000004,39.00000000000001,February,2,2014-02
